Row ID,Order ID,OrderDate,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Product,Product Name,Revenue,ProfitMargin,Forecast
7689,CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.0,16.0,172.58981071601983
7690,US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434.0,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,17.994,204.62102958881533
7691,US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434.0,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,87.29400000000001,919.1702899029987
7692,US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434.0,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,1.2960000000000003,14.799303499497123
7693,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,8.88,95.3030713869033
7694,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513.0,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,31.996800000000004,355.2375358146813
7695,CA-2017-118899,22/03/2017,22/03/2017,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,16.788800000000002,192.72860097966756
7696,CA-2018-107958,02/07/2018,05/07/2018,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036.0,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,16.396,183.56854618871435
7697,CA-2018-107958,02/07/2018,05/07/2018,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,0.5232,5.7059526456710286
7698,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,119.998,1344.9960986002552
7699,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,7.385,79.96756857561603
7700,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,2.571,27.651064527277136
7701,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,1.7280000000000002,19.95209557469824
7702,CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,52.6582,593.7669783666627
7703,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,1.1560000000000001,12.90002592323872
7704,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,20.997,227.62466830254365
7705,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,44.784,470.41458043016763
7706,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,479.97,47.99700000000001,503.2083505669654
7707,CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,0.8640000000000001,9.55549386517854
7708,CA-2018-100237,15/10/2018,19/10/2018,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057.0,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,1.168,13.184659639990974
7709,CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,4.0776,45.02125912564926
7710,CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,1.3698000000000001,15.581288130696423
7711,US-2016-142811,02/04/2016,07/04/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,8.78,92.07383345661432
7712,CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,7.7952,84.60463636477104
7713,CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,14.7184,157.64550653000381
7714,CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,4.7952,52.46907967059773
7715,CA-2015-150203,05/12/2015,07/12/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,25.026,263.51412077768373
7716,US-2018-101518,03/11/2018,08/11/2018,Standard Class,PB-19105,Peter BÃ¼hler,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,4.0776,46.89054389983724
7717,CA-2016-149636,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,2.9600000000000004,31.65891958588184
7718,CA-2016-149636,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,0.1938,2.221827571577591
7719,US-2018-146213,09/09/2018,14/09/2018,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032.0,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,15.996000000000002,174.65204559876344
7720,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,5.952000000000001,68.65082360524856
7721,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009.0,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,1.7480000000000002,19.331943459717298
7722,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,1.3168,15.108852787101373
7723,US-2018-138086,16/04/2018,20/04/2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109.0,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,4.074000000000001,42.59727095793429
7724,CA-2016-139374,10/09/2016,14/09/2016,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745.0,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,17.9886,202.78661544775233
7725,CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,28.6256,327.57292345299646
7726,CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2.4224,25.686385011594805
7727,CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,33.153600000000004,349.9607298417858
7728,US-2016-150231,16/03/2016,20/03/2016,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,1.752,19.126636328568775
7729,CA-2017-106915,26/11/2017,02/12/2017,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,1.7856000000000003,20.49341476027007
7730,US-2017-109260,26/09/2017,01/10/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303.0,South,TEC-AC-10002637,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,43.1976,477.1876974397308
7731,CA-2018-104850,13/06/2018,19/06/2018,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103.0,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,29.113600000000005,321.12889215242996
7732,CA-2018-140508,18/09/2018,21/09/2018,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220.0,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,11.4848,121.79904576778846
7733,CA-2018-143294,02/06/2018,08/06/2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070.0,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,1.0688000000000002,11.169888212402077
7734,CA-2017-165673,15/05/2017,19/05/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503.0,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,1.5232,17.274845924845838
7735,CA-2018-134418,15/09/2018,20/09/2018,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103.0,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,1.242,13.0985443679518
7736,US-2017-106313,22/08/2017,26/08/2017,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,1.9440000000000002,21.670224452383618
7737,CA-2015-105872,30/05/2015,06/06/2015,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,7.0367999999999995,80.61413037384574
7738,CA-2018-108287,18/12/2018,20/12/2018,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,1.2672,13.5330840747898
7739,CA-2018-141103,30/07/2018,06/08/2018,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,21215.0,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,8.995000000000001,100.58029207814613
7740,CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,0.658,6.933062029820896
7741,CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,9.499,105.57312712244484
7742,CA-2016-147816,24/09/2016,26/09/2016,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,3.512,37.333701024386414
7743,CA-2018-105326,20/08/2018,27/08/2018,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,2.5920000000000005,29.184750791740882
7744,CA-2017-133613,17/06/2017,22/06/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708.0,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,0.796,8.581958121721547
7745,CA-2017-133613,17/06/2017,22/06/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,56.697,621.3838180288168
7746,CA-2017-133613,17/06/2017,22/06/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708.0,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,0.984,10.931623618690697
7747,CA-2016-109113,19/12/2016,23/12/2016,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,2.5488,27.115155836016726
7748,CA-2016-156153,31/05/2016,02/06/2016,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,11561.0,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,0.756,8.516946009962416
7749,CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,6.0840000000000005,65.60319021567783
7750,CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,45.004000000000005,503.08212150186495
7751,CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,3.4600000000000004,36.759425290961815
7752,CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,46.797000000000004,524.4506763076675
7753,CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02,3.3020000000000005,34.97150471806217
7754,CA-2016-158323,30/11/2016,03/12/2016,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,1.7088,18.656494098908762
7755,CA-2016-161795,21/12/2016,23/12/2016,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,0.3008,3.2251555456787195
7756,CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,26.824,302.3926594597278
7757,CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,43.11600000000001,462.9898913797503
7758,CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215.0,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.36,49.790716201472335
7759,CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215.0,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,15.495,177.12337959332
7760,CA-2017-158925,24/10/2017,28/10/2017,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,1.5552000000000001,16.587896086777928
7761,CA-2015-155390,06/12/2015,11/12/2015,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,4.2208,46.95737306115747
7762,CA-2018-123071,03/12/2018,06/12/2018,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023.0,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368,1.0368000000000002,10.934600216028786
